Instance,m,n,AvgResult_DG-ALNS_base,AvgResult_DG-ALNS_variant,g,Variant
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,1856.145,1855.163,-0.05290534952818723,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,1411.819,1412.97,0.08152603131138392,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,1645.647,1640.869,-0.2903417318537949,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,1477.636,1477.435,-0.01360280881083175,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,1532.289,1534.494,0.14390235784502317,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,1818.249,1818.319,0.003849857747752719,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,1661.667,1661.239,-0.02575726664848514,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,1603.031,1600.82,-0.13792621602451935,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,1750.24,1751.709,0.08393134655818921,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,2002.614,2003.071,0.022820174032533475,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,1911.385,1911.595,0.010986797531634724,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,1604.738,1606.708,0.12276147258929665,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,1918.273,1916.944,-0.06928106687629712,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,1790.99,1790.066,-0.05159157784242113,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,1813.898,1814.914,0.05601196980205483,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,2652.887,2658.92,0.22741262631992623,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,1872.335,1872.215,-0.00640910948094856,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,1870.696,1873.605,0.1555036200430271,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,1804.865,1804.544,-0.017785263717780147,$-I_3$
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,1472.253,1472.651,0.02703339711314144,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,3976.247,3977.422,0.029550478126740665,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,3423.862,3422.103,-0.051374734145243434,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,3090.436,3097.64,0.23310626720630107,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,3310.775,3310.106,-0.02020674917503814,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,3063.886,3069.202,0.17350514999579808,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,2600.7,2599.662,-0.039912331295420884,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2292.652,-0.005451903957515275,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3422.966,-0.09453608292557021,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4257.401,-0.015382606522782824,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4076.715,-0.0160397550479242,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2991.985,0.14348839809111436,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2796.785,-0.039887043894690534,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3042.451,-0.0018077203463143967,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.78,-0.00024421276792615815,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4559.896,0.03806359626173083,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3526.292,0.14768145791134732,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4285.704,-0.05820624038058147,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.33,-0.0003454885813194032,$-I_3$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3295.714,0.08734107174418386,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2951.71,-0.010467412303231846,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3585.386,-0.06605800394452384,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3362.026,-0.054788102628262336,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2780.201,0.18735121632345017,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.693,0.004189903743797325,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3492.173,0.03738325253203033,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3132.943,-0.02444387784569728,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3374.134,-0.0459758401699724,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.305,0.006285355122555906,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3433.906,-0.06388054367436125,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3703.295,-0.05451628269121469,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2826.648,-0.10270169786475003,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2725.448,0.062083364999146524,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4179.651,-0.19797313334330244,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4376.261,-0.02987959755745695,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3373.13,0.0729825227625379,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3100.33,-0.015189623584357836,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3502.144,0.0451355838659121,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3802.953,-0.24949737243489897,$-I_3$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3437.338,0.18166159298535528,$-I_3$
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,346.552,344.105,-0.7060989404187547,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,240.734,240.865,0.0544169082888168,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,379.613,379.861,0.06532969102743859,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,445.919,446.187,0.06010060123027481,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,300.398,300.943,0.18142597487332107,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,331.473,331.861,0.11705327432399526,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_6.txt,20,320,354.745,354.535,-0.05919745169064526,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_7.txt,20,320,557.38,557.38,0.0,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_8.txt,20,320,360.038,359.948,-0.024997361389639934,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_9.txt,20,320,355.159,355.47,0.0875664139160307,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_1.txt,20,320,251.291,251.307,0.006367120191328433,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_10.txt,20,320,261.628,261.436,-0.07338664057364169,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_2.txt,20,320,279.234,278.975,-0.09275374775276568,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_3.txt,20,320,272.717,272.762,0.016500621523416553,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_4.txt,20,320,399.943,400.026,0.02075295729642145,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_5.txt,20,320,266.928,267.39,0.17308038122639405,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_6.txt,20,320,433.539,434.162,0.14370102805053075,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_7.txt,20,320,301.111,301.35,0.07937272301577582,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_8.txt,20,320,350.682,352.659,0.563758618919698,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.6_9.txt,20,320,344.36,344.006,-0.10279939598096231,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_1.txt,20,320,347.868,348.111,0.0698540825830473,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_10.txt,20,320,336.993,336.786,-0.06142560824705369,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_2.txt,20,320,357.511,357.467,-0.012307313621130416,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_3.txt,20,320,397.681,397.566,-0.02891765007631974,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_4.txt,20,320,433.863,432.806,-0.24362529185480586,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_5.txt,20,320,334.956,335.559,0.1800236448966457,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_6.txt,20,320,357.769,357.687,-0.022919816976874362,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_7.txt,20,320,271.719,271.832,0.04158708077094334,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_8.txt,20,320,370.926,371.23,0.0819570480365438,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.4_9.txt,20,320,452.691,452.699,0.0017672098628066827,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_1.txt,20,320,298.671,299.599,0.3107097776483145,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_10.txt,20,320,405.709,405.227,-0.11880436470475828,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_2.txt,20,320,406.898,408.175,0.31383786600081265,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_3.txt,20,320,367.575,367.61,0.009521866285798819,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_4.txt,20,320,234.616,235.393,0.33117945920141284,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_5.txt,20,320,292.148,291.532,-0.21085203390064014,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_6.txt,20,320,341.914,342.684,0.22520282878151776,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_7.txt,20,320,347.835,347.958,0.03536159385917095,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_8.txt,20,320,260.896,260.712,-0.07052618667975971,$-I_4$
Inst_m20_n320_pi0.2_TF0.6_R0.6_9.txt,20,320,432.061,434.366,0.5334894841237712,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_1.txt,20,320,745.525,745.915,0.05231212903658313,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_10.txt,20,320,924.819,925.997,0.12737627579018135,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_2.txt,20,320,946.481,946.559,0.008241052910726632,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_3.txt,20,320,848.27,848.404,0.01579685713275426,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_4.txt,20,320,656.115,655.593,-0.07955922361172175,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_5.txt,20,320,1133.368,1133.316,-0.004588094952381506,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_6.txt,20,320,793.669,793.163,-0.06375453747090687,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_7.txt,20,320,913.155,913.302,0.01609803374016987,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_8.txt,20,320,1188.785,1191.576,0.23477752495194168,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.4_9.txt,20,320,805.948,806.672,0.0898320983487826,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_1.txt,20,320,705.321,703.707,-0.22883197863101096,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_10.txt,20,320,768.037,767.437,-0.07812123634668938,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_2.txt,20,320,606.922,607.528,0.09984808591548741,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_3.txt,20,320,773.625,773.839,0.027661980933922182,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_4.txt,20,320,773.379,773.555,0.022757276833212547,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_5.txt,20,320,819.786,819.612,-0.021225051415854648,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_6.txt,20,320,666.166,666.135,-0.004653494774585126,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_7.txt,20,320,824.791,825.368,0.06995711640888397,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_8.txt,20,320,784.022,785.759,0.22154990548734171,$-I_4$
Inst_m20_n320_pi0.5_TF0.4_R0.6_9.txt,20,320,723.303,724.506,0.16632033877918032,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_1.txt,20,320,782.491,782.849,0.045751324935374454,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_10.txt,20,320,995.983,993.817,-0.21747359141671496,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_2.txt,20,320,665.296,663.863,-0.2153928476948595,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_3.txt,20,320,813.556,813.551,-0.0006145858428916329,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_4.txt,20,320,840.591,840.898,0.03652192326589463,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_5.txt,20,320,912.472,914.028,0.1705257805171052,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_6.txt,20,320,905.827,904.258,-0.173211882622174,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_7.txt,20,320,806.999,806.81,-0.023420103370645838,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_8.txt,20,320,931.368,932.742,0.14752493106912734,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.4_9.txt,20,320,811.438,811.498,0.007394280277736452,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_1.txt,20,320,865.511,865.826,0.036394684758490024,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_10.txt,20,320,884.875,884.473,-0.04543014550078188,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_2.txt,20,320,967.433,967.07,-0.037521978266189256,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_3.txt,20,320,929.315,928.519,-0.0856544874450589,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_4.txt,20,320,733.839,733.536,-0.041289710685874004,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_5.txt,20,320,1054.07,1054.838,0.07286043621391645,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_6.txt,20,320,815.859,812.711,-0.38585098650624977,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_7.txt,20,320,953.069,953.334,0.027804912341077757,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_8.txt,20,320,949.48,952.733,0.3426085857521937,$-I_4$
Inst_m20_n320_pi0.5_TF0.6_R0.6_9.txt,20,320,813.679,812.957,-0.08873278037161829,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_1.txt,20,320,2035.186,2036.284,0.05395084282223756,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_10.txt,20,320,1857.752,1858.098,0.018624660342177194,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_2.txt,20,320,1754.149,1754.54,0.02229001071175119,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_3.txt,20,320,1557.542,1559.845,0.1478611812715234,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_4.txt,20,320,1357.606,1363.444,0.4300216704993912,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_5.txt,20,320,2101.877,2101.28,-0.0284031843918437,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_6.txt,20,320,1707.781,1711.49,0.21718241390436244,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_7.txt,20,320,2212.0,2212.208,0.009403254972879008,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_8.txt,20,320,1391.222,1391.846,0.04485265471650274,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.4_9.txt,20,320,2700.352,2704.87,0.16731152086839157,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_1.txt,20,320,1912.687,1912.212,-0.024834173076928374,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_10.txt,20,320,2099.43,2103.985,0.2169636520389006,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_2.txt,20,320,1481.69,1481.69,0.0,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_3.txt,20,320,1655.862,1660.066,0.25388589145713536,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_4.txt,20,320,2210.22,2209.671,-0.024839156283083953,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_5.txt,20,320,2105.115,2105.779,0.031542219783727475,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_6.txt,20,320,1683.594,1685.426,0.10881483302980885,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_7.txt,20,320,1418.365,1418.842,0.03363027147455621,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_8.txt,20,320,1483.93,1483.93,0.0,$-I_4$
Inst_m20_n320_pi1.0_TF0.4_R0.6_9.txt,20,320,1555.393,1556.303,0.05850611388890665,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_1.txt,20,320,1856.145,1855.982,-0.0087816415204637,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_10.txt,20,320,1411.819,1413.321,0.1063875751778346,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_2.txt,20,320,1645.647,1645.404,-0.014766228723410194,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_3.txt,20,320,1477.636,1477.729,0.0062938369124787555,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_4.txt,20,320,1532.289,1531.771,-0.03380563327153227,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_5.txt,20,320,1818.249,1822.473,0.23231141609317166,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_6.txt,20,320,1661.667,1658.134,-0.2126178109091594,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_7.txt,20,320,1603.031,1599.121,-0.24391293742914857,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_8.txt,20,320,1750.24,1753.48,0.1851174696041691,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.4_9.txt,20,320,2002.614,2004.436,0.09098108771834656,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_1.txt,20,320,1911.385,1912.169,0.04101737745143472,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_10.txt,20,320,1604.738,1606.113,0.0856837689392287,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_2.txt,20,320,1918.273,1918.97,0.03633476569811056,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_3.txt,20,320,1790.99,1797.195,0.3464564291257867,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_4.txt,20,320,1813.898,1814.537,0.035228000692438255,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_5.txt,20,320,2652.887,2663.83,0.412494011241329,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_6.txt,20,320,1872.335,1873.122,0.042033076345848075,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_7.txt,20,320,1870.696,1876.806,0.32661640373423195,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_8.txt,20,320,1804.865,1806.158,0.07163970712490367,$-I_4$
Inst_m20_n320_pi1.0_TF0.6_R0.6_9.txt,20,320,1472.253,1471.787,-0.03165216847918765,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_1.txt,20,320,3976.247,3980.869,0.11624026374619832,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_10.txt,20,320,3423.862,3419.662,-0.12266849540081559,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_2.txt,20,320,3090.436,3094.256,0.12360715445974965,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_3.txt,20,320,3310.775,3312.021,0.037634692783414594,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_4.txt,20,320,3063.886,3067.283,0.11087227135735254,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_5.txt,20,320,2600.7,2604.648,0.15180528319299882,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_6.txt,20,320,2292.777,2289.358,-0.1491204770459521,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_7.txt,20,320,3426.205,3427.364,0.033827514699211095,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_8.txt,20,320,4258.056,4256.606,-0.034053098409222854,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.4_9.txt,20,320,4255.1,4255.1,0.0,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_1.txt,20,320,4077.369,4081.0,0.08905252382111745,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_10.txt,20,320,2987.698,2990.237,0.08498181543115184,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_2.txt,20,320,2797.901,2799.327,0.05096677830989681,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_3.txt,20,320,3042.506,3040.818,-0.05548058081067538,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_4.txt,20,320,4094.79,4094.79,0.0,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_5.txt,20,320,4558.161,4552.443,-0.12544532762225483,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_6.txt,20,320,3521.092,3522.359,0.03598315522570343,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_7.txt,20,320,4288.2,4288.635,0.010144116412490094,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_8.txt,20,320,3473.342,3473.492,0.004318607266433624,$-I_4$
Inst_m20_n320_pi2.0_TF0.4_R0.6_9.txt,20,320,3292.838,3299.957,0.21619648461295962,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_1.txt,20,320,2952.019,2948.878,-0.10640175418923868,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_10.txt,20,320,3587.756,3586.859,-0.02500170022710392,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_2.txt,20,320,3363.869,3355.226,-0.25693628378513045,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_3.txt,20,320,2775.002,2781.032,0.21729714068675268,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_4.txt,20,320,4391.509,4391.673,0.0037344794238098997,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_5.txt,20,320,3490.868,3493.028,0.06187572832888137,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_6.txt,20,320,3133.709,3130.828,-0.09193578599671692,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_7.txt,20,320,3375.686,3373.13,-0.07571794296033577,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_8.txt,20,320,4057.05,4057.662,0.015084852294145384,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.4_9.txt,20,320,3436.101,3432.803,-0.09598088065514457,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_1.txt,20,320,3705.315,3705.071,-0.006585135136962496,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_10.txt,20,320,2829.554,2837.977,0.29767942226936733,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_2.txt,20,320,2723.757,2722.391,-0.05015131672906157,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_3.txt,20,320,4187.942,4192.638,0.11213144785672563,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_4.txt,20,320,4377.569,4371.516,-0.13827309175482538,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_5.txt,20,320,3370.67,3379.724,0.26861128499675396,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_6.txt,20,320,3100.801,3098.71,-0.06743418877896049,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_7.txt,20,320,3500.564,3505.592,0.1436339972644479,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_8.txt,20,320,3812.465,3805.159,-0.19163454615321163,$-I_4$
Inst_m20_n320_pi2.0_TF0.6_R0.6_9.txt,20,320,3431.105,3436.661,0.1619303402256719,$-I_4$
Inst_m20_n320_pi0.2_TF0.4_R0.4_1.txt,20,320,346.552,344.972,-0.45592003508854106,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_10.txt,20,320,240.734,240.879,0.060232455739522385,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_2.txt,20,320,379.613,379.208,-0.1066876002665801,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_3.txt,20,320,445.919,445.736,-0.041038843377383054,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_4.txt,20,320,300.398,300.454,0.018641935032850807,$-I_5$
Inst_m20_n320_pi0.2_TF0.4_R0.4_5.txt,20,320,331.473,331.625,0.04585592190012062,$-I_5$
