Instance,m,n,pi,TF,R,ID,Model,TimeLimit,CPUTime,RunTime,Status,OFV,BestBound,GapPercent
Inst_m2_n10_pi2.0_TF0.6_R0.4_7.txt,2,10,2,0.6,0.4,7,TI,1800,6989014.44,714.78,2,1882.92,1882.92,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_8.txt,2,10,2,0.6,0.4,8,TI,1800,6988331.76,27.35,2,2654.54,2654.54,0
Inst_m2_n10_pi2.0_TF0.6_R0.4_9.txt,2,10,2,0.6,0.4,9,TI,1800,6988380.05,74.59,2,1484.66,1484.6255,0.0023
Inst_m2_n10_pi2.0_TF0.6_R0.6_1.txt,2,10,2,0.6,0.6,1,TI,1800,6988333.19,25.55,2,943.77,943.77,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_10.txt,2,10,2,0.6,0.6,10,TI,1800,6988382.45,66.28,2,1720.33,1720.33,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_2.txt,2,10,2,0.6,0.6,2,TI,1800,6988492.83,163.51,2,914.44,914.44,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_3.txt,2,10,2,0.6,0.6,3,TI,1800,6988355.36,23.42,2,2067.7,2067.7,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_4.txt,2,10,2,0.6,0.6,4,TI,1800,6988398.03,64.61,2,2111.83,2111.83,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_5.txt,2,10,2,0.6,0.6,5,TI,1800,6988980.63,646.75,2,881.52,881.439,0.0092
Inst_m2_n10_pi2.0_TF0.6_R0.6_6.txt,2,10,2,0.6,0.6,6,TI,1800,6988393,54.02,2,1756.89,1756.89,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_7.txt,2,10,2,0.6,0.6,7,TI,1800,6988372.58,23.44,2,1179.79,1179.79,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_8.txt,2,10,2,0.6,0.6,8,TI,1800,6988387.83,36.17,2,2020.1,2020.1,0
Inst_m2_n10_pi2.0_TF0.6_R0.6_9.txt,2,10,2,0.6,0.6,9,TI,1800,6988404.03,48.4,2,1704.33,1704.33,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_1.txt,2,14,0.2,0.4,0.4,0,TI,1800,1050954.06,196.53,2,88.31,88.31,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_10.txt,2,14,0.2,0.4,0.4,0,TI,1800,1051757.34,997.4,2,116,116,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_2.txt,2,14,0.2,0.4,0.4,0,TI,1800,1050868.92,97.04,2,68.1,68.1,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_3.txt,2,14,0.2,0.4,0.4,0,TI,1800,1052589.47,1800.39,1,194.06,157.3326,23.3438
Inst_m2_n14_pi0.2_TF0.4_R0.4_4.txt,2,14,0.2,0.4,0.4,0,TI,1800,1051452.53,641.1,2,124.71,124.71,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_5.txt,2,14,0.2,0.4,0.4,0,TI,1800,1052638.48,1801.16,1,214.62,167.4999,28.1315
Inst_m2_n14_pi0.2_TF0.4_R0.4_6.txt,2,14,0.2,0.4,0.4,0,TI,1800,1051685.19,836.25,2,109.7,109.7,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_7.txt,2,14,0.2,0.4,0.4,0,TI,1800,1051087.5,236.02,2,142.56,142.56,0
Inst_m2_n14_pi0.2_TF0.4_R0.4_8.txt,2,14,0.2,0.4,0.4,0,TI,1800,1052668.06,1800.63,1,567.94,353.4227,60.6971
Inst_m2_n14_pi0.2_TF0.4_R0.4_9.txt,2,14,0.2,0.4,0.4,0,TI,1800,1052670.94,1801.52,1,534.29,163.1709,227.4419
Inst_m2_n14_pi0.2_TF0.4_R0.6_1.txt,2,14,0.2,0.4,0.6,0,TI,1800,1052154.28,1257.16,2,172.48,172.48,0
Inst_m2_n14_pi0.2_TF0.4_R0.6_10.txt,2,14,0.2,0.4,0.6,0,TI,1800,1051043.19,105.85,2,246.3,246.3,0
Inst_m2_n14_pi0.2_TF0.4_R0.6_2.txt,2,14,0.2,0.4,0.6,0,TI,1800,1052269.5,1325.58,2,82.59,82.59,0
